# tcurrent - [($2) Mass_u1] - [($3) Mass_u2] - [($4) Mass_food] - [($5) Iter] -[($6) Mass_u1 + Mass_u2] - [($7) Tempo em Horas]
0.04	5.54159	12.011	2000	0.04
0.08	6.49103	11.5664	4000	0.08
0.12	8.34706	11.2457	6000	0.12
0.16	10.7321	11.1917	8000	0.16
0.2	13.4229	11.6153	10000	0.2
0.24	16.2264	12.7715	12000	0.24
0.28	19.0018	14.8903	14000	0.28
0.32	21.7023	18.0937	16000	0.32
0.36	24.397	22.3666	18000	0.36
0.4	27.2626	27.5914	20000	0.4
0.44	30.5566	33.6283	22000	0.44
0.48	34.5698	40.4193	24000	0.48
0.52	39.5584	48.0482	26000	0.52
0.56	45.6346	56.7274	28000	0.56
0.6	52.6615	66.7431	30000	0.6
0.64	60.2835	78.3714	32000	0.64
0.68	68.1111	91.7746	34000	0.68
0.72	75.8949	106.926	36000	0.72
0.76	83.5685	123.628	38000	0.76
0.8	91.189	141.608	40000	0.8
0.84	98.8707	160.625	42000	0.84
0.88	106.783	180.513	44000	0.88
0.92	115.188	201.179	46000	0.92
0.96	124.094	222.584	48000	0.96
1	132.193	244.719	50000	1
1.04	137.305	267.611	52000	1.04
1.08	138.374	291.362	54000	1.08
1.12	135.47	316.232	56000	1.12
1.16	128.892	342.583	58000	1.16
1.2	119.079	370.276	60000	1.2
1.24	107.017	397.83	62000	1.24
1.28	94.019	422.978	64000	1.28
1.32	80.8562	444.476	66000	1.32
1.36	67.8497	461.82	68000	1.36
1.4	55.3821	474.282	70000	1.4
1.44	43.8745	481.771	72000	1.44
1.48	33.6944	484.916	74000	1.48
1.52	25.0013	484.446	76000	1.52
1.56	17.7895	480.951	78000	1.56
1.6	12.0089	474.857	80000	1.6
1.64	7.69692	466.302	82000	1.64
1.68	4.94524	455.273	84000	1.68
1.72	3.57061	442.289	86000	1.72
1.76	3.16121	428.317	88000	1.76
1.8	3.3174	414.274	90000	1.8
1.84	3.7799	400.763	92000	1.84
1.88	4.41414	388.103	94000	1.88
1.92	5.15	376.449	96000	1.92
1.96	5.94746	365.877	98000	1.96
2	6.78347	356.412	100000	2
