0.951879	0.951879	0.957986	0.967971	0.978984	0.988941	0.996799	1.00211	1.00442	1.00288	0.995992	0.981595	0.957103	0.920057	0.868934	0.80396	0.727524	0.643894	0.558265	0.475578	0.399606	0.332578	0.275282	0.227455	0.188202	0.156351	0.130687	0.110086	0.0935703	0.0803271	0.069695	0.061146	0.054263	0.0487185	0.0442564	0.0406771	0.0378251	0.03558	0.0338485	0.0325597	0.0316603	0.0311128	0.030893	0.0309904	0.0314047	0.0321483	0.0332485	0.0347488	0.0367121	0.0392246	0.0424021	0.0463981	0.0514143	0.0577151	0.0656465	0.0756597	0.0883401	0.10444	0.124915	0.150941	0.183918	0.225399	0.27692	0.33966	0.413921	0.49847	0.590001	0.683099	0.771058	0.847498	0.908089	0.951488	0.979077	0.99387	0.999334	0.998685	0.994751	0.990116	0.987061	0.987061	
0.951879	0.951879	0.957986	0.967971	0.978984	0.988941	0.996799	1.00211	1.00442	1.00288	0.995992	0.981595	0.957103	0.920057	0.868934	0.80396	0.727524	0.643894	0.558265	0.475578	0.399606	0.332578	0.275282	0.227455	0.188202	0.156351	0.130687	0.110086	0.0935703	0.0803271	0.069695	0.061146	0.054263	0.0487185	0.0442564	0.0406771	0.0378251	0.03558	0.0338485	0.0325597	0.0316603	0.0311128	0.030893	0.0309904	0.0314047	0.0321483	0.0332485	0.0347488	0.0367121	0.0392246	0.0424021	0.0463981	0.0514143	0.0577151	0.0656465	0.0756597	0.0883401	0.10444	0.124915	0.150941	0.183918	0.225399	0.27692	0.33966	0.413921	0.49847	0.590001	0.683099	0.771058	0.847498	0.908089	0.951488	0.979077	0.99387	0.999334	0.998685	0.994751	0.990116	0.987061	0.987061	
0.958174	0.958174	0.963581	0.972434	0.982174	0.990814	0.997172	1.00044	0.999677	0.993409	0.97958	0.955757	0.91968	0.870016	0.807069	0.73309	0.651985	0.5685	0.487214	0.411753	0.344412	0.286189	0.237065	0.196362	0.163066	0.13606	0.114265	0.0967198	0.082604	0.0712402	0.0620799	0.054685	0.0487086	0.0438773	0.0399768	0.036839	0.0343326	0.0323554	0.0308278	0.0296892	0.0288938	0.0284092	0.0282146	0.0283008	0.0286673	0.0293247	0.0302964	0.03162	0.0333491	0.0355578	0.0383447	0.0418404	0.0462155	0.051693	0.0585633	0.0672036	0.0781021	0.0918859	0.109351	0.131489	0.159494	0.194739	0.238681	0.292647	0.357486	0.433067	0.517729	0.607916	0.698305	0.782656	0.855247	0.91231	0.952795	0.978126	0.991283	0.995797	0.995129	0.992421	0.990276	0.990276	
0.968459	0.968459	0.972731	0.979694	0.987168	0.993223	0.996303	0.994876	0.987034	0.970378	0.942321	0.900796	0.845122	0.776627	0.698635	0.615774	0.532906	0.45418	0.382488	0.319384	0.265297	0.219868	0.182276	0.151496	0.12647	0.106207	0.089834	0.0766096	0.0659207	0.0572691	0.0502548	0.0445593	0.0399303	0.0361683	0.0331161	0.0306499	0.0286722	0.0271069	0.0258942	0.0249883	0.0243545	0.0239678	0.0238124	0.023881	0.024173	0.0246965	0.0254691	0.0265193	0.0278878	0.0296307	0.0318222	0.03456	0.0379712	0.0422208	0.0475226	0.0541534	0.0624705	0.0729336	0.0861299	0.102801	0.123866	0.150433	0.183783	0.225299	0.276306	0.337794	0.409992	0.491854	0.58058	0.671478	0.758454	0.835264	0.897139	0.942025	0.970802	0.98651	0.993178	0.994824	0.994708	0.994708	
0.97979	0.97979	0.982757	0.987403	0.991765	0.993701	0.990942	0.980878	0.960527	0.926968	0.87826	0.814447	0.73808	0.653819	0.56726	0.483581	0.406617	0.338559	0.280157	0.231138	0.190641	0.157541	0.130674	0.108952	0.0914203	0.0772725	0.0658433	0.0565933	0.0490899	0.0429886	0.0380163	0.0339568	0.0306393	0.0279288	0.0257188	0.023925	0.0224807	0.0213336	0.0204423	0.0197749	0.0193071	0.0190214	0.0189063	0.0189567	0.0191721	0.0195577	0.020126	0.0208968	0.0218988	0.0231709	0.0247647	0.0267477	0.0292075	0.0322571	0.0360426	0.0407528	0.0466316	0.0539946	0.0632489	0.0749178	0.0896692	0.108345	0.131987	0.161845	0.199349	0.246011	0.303206	0.371786	0.451504	0.54036	0.634122	0.726501	0.810314	0.879444	0.930681	0.964403	0.983805	0.993299	0.99688	0.99688	
0.989927	0.989927	0.991453	0.993279	0.993275	0.988667	0.976131	0.952002	0.91295	0.857138	0.785365	0.701416	0.611216	0.521189	0.4367	0.361219	0.296289	0.241966	0.197396	0.161298	0.132291	0.109075	0.0905187	0.0756752	0.0637772	0.0542116	0.0464943	0.0402449	0.0351655	0.0310229	0.0276345	0.0248569	0.0225774	0.0207073	0.0191763	0.017929	0.0169215	0.0161188	0.0154937	0.0150246	0.0146953	0.0144939	0.0144126	0.0144478	0.0145989	0.0148695	0.0152678	0.0158071	0.0165067	0.0173927	0.0184996	0.0198725	0.0215696	0.023666	0.0262588	0.0294732	0.0334721	0.0384672	0.0447348	0.0526357	0.0626414	0.0753651	0.0915998	0.112356	0.138896	0.172735	0.215589	0.269193	0.33494	0.413261	0.502816	0.599757	0.697598	0.788293	0.864467	0.9218	0.960056	0.982146	0.991922	0.991922	
0.997488	0.997488	0.997155	0.995016	0.988306	0.973244	0.945547	0.901454	0.839208	0.760341	0.669805	0.574653	0.481952	0.397095	0.323126	0.260973	0.210103	0.169203	0.136682	0.110979	0.0907096	0.0747174	0.0620687	0.0520267	0.0440176	0.0375979	0.0324254	0.028237	0.0248292	0.0220451	0.0197624	0.0178863	0.0163421	0.0150716	0.0140286	0.0131765	0.0124866	0.0119358	0.0115061	0.0111832	0.0109562	0.0108171	0.0107607	0.0107846	0.0108882	0.0110738	0.0113468	0.0117161	0.0121944	0.0127993	0.0135536	0.0144872	0.0156389	0.0170584	0.01881	0.0209771	0.0236683	0.0270256	0.0312359	0.0365463	0.0432842	0.0518844	0.0629238	0.0771638	0.0955995	0.119507	0.150472	0.190367	0.241206	0.304802	0.382132	0.472411	0.572125	0.67464	0.771129	0.852979	0.914517	0.954177	0.973257	0.973257	
1.00125	1.00125	0.998051	0.989651	0.972351	0.94153	0.893077	0.825283	0.740326	0.644215	0.544989	0.450229	0.365273	0.292735	0.232986	0.184992	0.147071	0.117401	0.0942956	0.0763208	0.062313	0.0513572	0.0427461	0.0359394	0.0305258	0.0261932	0.0227043	0.0198783	0.017577	0.0156943	0.0141481	0.0128747	0.0118246	0.0109587	0.0102465	0.00966361	0.00919082	0.00881286	0.00851759	0.00829546	0.00813913	0.00804318	0.00800406	0.00802002	0.00809068	0.00821748	0.00840403	0.00865627	0.0089828	0.00939535	0.00990936	0.0105449	0.011328	0.0122921	0.0134802	0.0149485	0.0167701	0.0190409	0.0218881	0.0254806	0.0300444	0.035883	0.0434056	0.0531627	0.0658936	0.0825817	0.104515	0.133331	0.171022	0.219819	0.281868	0.358577	0.44959	0.551612	0.657725	0.75808	0.842258	0.90209	0.932975	0.932975	
0.999231	0.999231	0.99134	0.973012	0.939982	0.88811	0.815789	0.72575	0.624924	0.522228	0.425693	0.340607	0.269204	0.211375	0.165668	0.130099	0.102662	0.0815765	0.0653721	0.0528864	0.0432225	0.0356995	0.0298048	0.0251535	0.0214573	0.0184992	0.016116	0.0141837	0.0126082	0.0113172	0.0102551	0.00937898	0.00865514	0.00805731	0.00756475	0.00716107	0.00683322	0.00657083	0.00636565	0.00621115	0.00610227	0.00603528	0.0060077	0.00601828	0.00606673	0.00615397	0.00628246	0.00645625	0.00668123	0.00696543	0.00731943	0.007757	0.00829584	0.00895879	0.00977527	0.0107835	0.0120334	0.0135905	0.0155418	0.0180035	0.0211316	0.025137	0.0303062	0.03703	0.045841	0.0574637	0.0728763	0.0933799	0.120661	0.156812	0.204239	0.265349	0.341854	0.433625	0.537236	0.644836	0.744365	0.821736	0.864354	0.864354	
0.987941	0.987941	0.972746	0.939942	0.886317	0.810796	0.716736	0.611931	0.506124	0.407817	0.322318	0.251575	0.195092	0.151067	0.117262	0.0915155	0.0719644	0.0571078	0.0457805	0.0370989	0.0304022	0.025199	0.0211252	0.0179107	0.0153545	0.0133064	0.011654	0.0103119	0.00921561	0.00831559	0.00757376	0.00696063	0.00645317	0.00603336	0.00568696	0.00540269	0.00517155	0.00498638	0.00484144	0.00473218	0.00465506	0.00460743	0.00458753	0.00459445	0.00462794	0.00468864	0.00477821	0.00489949	0.0050566	0.00525516	0.00550255	0.00580838	0.00618497	0.00664817	0.00721841	0.00792214	0.00879387	0.00987902	0.0112378	0.0129505	0.0151257	0.0179102	0.0215047	0.0261845	0.0323285	0.0404594	0.051296	0.0658204	0.0853549	0.111636	0.146849	0.193539	0.254279	0.330877	0.422961	0.525973	0.629257	0.715887	0.766367	0.766367	
0.962172	0.962172	0.936885	0.885764	0.809572	0.713006	0.605023	0.496347	0.396088	0.309725	0.239051	0.183281	0.140326	0.10773	0.0831867	0.0647536	0.050893	0.0404302	0.0324866	0.0264132	0.0217333	0.0180974	0.0152486	0.0129979	0.0112051	0.00976593	0.00860227	0.00765512	0.00687966	0.00624164	0.00571463	0.00527816	0.00491625	0.00461634	0.00436851	0.00416485	0.00399909	0.00386615	0.00376199	0.00368336	0.00362773	0.00359319	0.00357844	0.00358283	0.00360612	0.00364876	0.00371193	0.00379763	0.00390881	0.00404947	0.0042249	0.00444191	0.00470924	0.00503812	0.00544293	0.00594229	0.00656047	0.00732929	0.00829096	0.00950186	0.011038	0.0130025	0.0155367	0.0188349	0.0231666	0.0289057	0.0365731	0.0468917	0.0608579	0.0798255	0.105585	0.140397	0.186883	0.247584	0.323891	0.413991	0.509885	0.595067	0.646891	0.646891	
0.915944	0.915944	0.878923	0.808754	0.713165	0.603563	0.492453	0.390041	0.302285	0.231025	0.175305	0.132813	0.100897	0.0771112	0.0594277	0.0462618	0.0364181	0.0290129	0.0234005	0.0191116	0.0158052	0.0132334	0.0112151	0.0096173	0.0083417	0.00731526	0.00648325	0.00580436	0.00524718	0.00478766	0.00440727	0.00409157	0.00382932	0.00361164	0.0034315	0.00328329	0.00316252	0.00306557	0.00298952	0.00293201	0.00289119	0.00286566	0.00285444	0.00285702	0.00287324	0.00290338	0.00294829	0.00300944	0.00308897	0.0031898	0.00331577	0.00347183	0.0036643	0.00390125	0.00419302	0.00455293	0.00499829	0.00555179	0.00624343	0.00711329	0.00821533	0.00962285	0.0114363	0.013794	0.0168884	0.0209877	0.0264681	0.0338563	0.0438893	0.0575882	0.0763448	0.101996	0.136824	0.18334	0.24354	0.317158	0.398597	0.473666	0.520627	0.520627	
